case_id,area,disease,total_gold,evaluable,gold_drugs,retrieval_hit_at_1,retrieval_gold_hit_count_at_1,retrieval_precision_at_1,retrieval_average_precision_at_1,retrieval_gold_recall_at_1,retrieval_matched_gold_at_1,retrieval_hit_at_5,retrieval_gold_hit_count_at_5,retrieval_precision_at_5,retrieval_average_precision_at_5,retrieval_gold_recall_at_5,retrieval_matched_gold_at_5,Hit@10,retrieval_gold_hit_count_at_10,retrieval_precision_at_10,retrieval_average_precision_at_10,retrieval_gold_recall_at_10,retrieval_matched_gold_at_10,retrieval_hit_at_20,retrieval_gold_hit_count_at_20,retrieval_precision_at_20,retrieval_average_precision_at_20,retrieval_gold_recall_at_20,retrieval_matched_gold_at_20,Hit@50,retrieval_gold_hit_count_at_50,retrieval_precision_at_50,retrieval_average_precision_at_50,retrieval_gold_recall_at_50,retrieval_matched_gold_at_50,Hit@100,gold_hit@100,retrieval_precision_at_100,retrieval_average_precision_at_100,MeanR@100,retrieval_matched_gold_at_100,Hit@200,gold_hit@200,retrieval_precision_at_200,retrieval_average_precision_at_200,retrieval_gold_recall_at_200,retrieval_matched_gold_at_200,MRR,retrieval_gold_ranks,run,method,case_set_id
von_willebrand_disease,hematologic_genetic,von Willebrand disease,3,TRUE,"[""Desmopressin"", ""Von Willebrand Factor Human"", ""Vonicog Alfa""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.2,0.1309523809523809,0.6666666666666666,"[""Von Willebrand Factor Human"", ""Vonicog Alfa""]",TRUE,2,0.1,0.1309523809523809,0.6666666666666666,"[""Von Willebrand Factor Human"", ""Vonicog Alfa""]",TRUE,3,0.06,0.1694139194139194,1,"[""Desmopressin"", ""Von Willebrand Factor Human"", ""Vonicog Alfa""]",TRUE,3,0.03,0.1694139194139194,1,"[""Desmopressin"", ""Von Willebrand Factor Human"", ""Vonicog Alfa""]",TRUE,3,0.015,0.1694139194139194,1,"[""Desmopressin"", ""Von Willebrand Factor Human"", ""Vonicog Alfa""]",0.1428571428571428,"{""Desmopressin"": 26, ""Von Willebrand Factor Human"": 8, ""Vonicog Alfa"": 7}",ablation_no_D,GraphDRx without D direct branch,4036eaaa82a9
von_willebrand_disease,hematologic_genetic,von Willebrand disease,3,TRUE,"[""Desmopressin"", ""Von Willebrand Factor Human"", ""Vonicog Alfa""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.1,0.079059829,0.6666666666666666,"[""Von Willebrand Factor Human"", ""Vonicog Alfa""]",TRUE,2,0.04,0.079059829,0.6666666666666666,"[""Von Willebrand Factor Human"", ""Vonicog Alfa""]",TRUE,2,0.02,0.079059829,0.6666666666666666,"[""Von Willebrand Factor Human"", ""Vonicog Alfa""]",TRUE,2,0.01,0.079059829,0.6666666666666666,"[""Von Willebrand Factor Human"", ""Vonicog Alfa""]",0.083333333,"{""Desmopressin"": null, ""Von Willebrand Factor Human"": 13, ""Vonicog Alfa"": 12}",proposer_on_gptoss_matched,GraphDRx GPT-OSS proposer ON matched,4036eaaa82a9
aids,infectious,AIDS,33,TRUE,"[""Abacavir"", ""Amprenavir"", ""Atazanavir"", ""Bictegravir"", ""Cobicistat"", ""Darunavir"", ""Delavirdine"", ""Didanosine"", ""Dolutegravir"", ""Doravirine"", ""Efavirenz"", ""Elvitegravir"", ""Emtricitabine"", ""Enfuvirtide"", ""Etravirine"", ""Fosamprenavir"", ""Ibalizumab"", ""Indinavir"", ""Lamivudine"", ""Lopinavir"", ""Nelfinavir"", ""Nevirapine"", ""Raltegravir"", ""Rilpivirine"", ""Ritonavir"", ""Saquinavir"", ""Stavudine"", ""Tenofovir"", ""Tenofovir alafenamide"", ""Tenofovir disoproxil"", ""Tipranavir"", ""Zalcitabine"", ""Zidovudine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Abacavir"": null, ""Amprenavir"": null, ""Atazanavir"": null, ""Bictegravir"": null, ""Cobicistat"": null, ""Darunavir"": null, ""Delavirdine"": null, ""Didanosine"": null, ""Dolutegravir"": null, ""Doravirine"": null, ""Efavirenz"": null, ""Elvitegravir"": null, ""Emtricitabine"": null, ""Enfuvirtide"": null, ""Etravirine"": null, ""Fosamprenavir"": null, ""Ibalizumab"": null, ""Indinavir"": null, ""Lamivudine"": null, ""Lopinavir"": null, ""Nelfinavir"": null, ""Nevirapine"": null, ""Raltegravir"": null, ""Rilpivirine"": null, ""Ritonavir"": null, ""Saquinavir"": null, ""Stavudine"": null, ""Tenofovir"": null, ""Tenofovir alafenamide"": null, ""Tenofovir disoproxil"": null, ""Tipranavir"": null, ""Zalcitabine"": null, ""Zidovudine"": null}",main,GraphDRx,4036eaaa82a9
aids,infectious,AIDS,33,TRUE,"[""Abacavir"", ""Amprenavir"", ""Atazanavir"", ""Bictegravir"", ""Cobicistat"", ""Darunavir"", ""Delavirdine"", ""Didanosine"", ""Dolutegravir"", ""Doravirine"", ""Efavirenz"", ""Elvitegravir"", ""Emtricitabine"", ""Enfuvirtide"", ""Etravirine"", ""Fosamprenavir"", ""Ibalizumab"", ""Indinavir"", ""Lamivudine"", ""Lopinavir"", ""Nelfinavir"", ""Nevirapine"", ""Raltegravir"", ""Rilpivirine"", ""Ritonavir"", ""Saquinavir"", ""Stavudine"", ""Tenofovir"", ""Tenofovir alafenamide"", ""Tenofovir disoproxil"", ""Tipranavir"", ""Zalcitabine"", ""Zidovudine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Abacavir"": null, ""Amprenavir"": null, ""Atazanavir"": null, ""Bictegravir"": null, ""Cobicistat"": null, ""Darunavir"": null, ""Delavirdine"": null, ""Didanosine"": null, ""Dolutegravir"": null, ""Doravirine"": null, ""Efavirenz"": null, ""Elvitegravir"": null, ""Emtricitabine"": null, ""Enfuvirtide"": null, ""Etravirine"": null, ""Fosamprenavir"": null, ""Ibalizumab"": null, ""Indinavir"": null, ""Lamivudine"": null, ""Lopinavir"": null, ""Nelfinavir"": null, ""Nevirapine"": null, ""Raltegravir"": null, ""Rilpivirine"": null, ""Ritonavir"": null, ""Saquinavir"": null, ""Stavudine"": null, ""Tenofovir"": null, ""Tenofovir alafenamide"": null, ""Tenofovir disoproxil"": null, ""Tipranavir"": null, ""Zalcitabine"": null, ""Zidovudine"": null}",ablation_no_T,GraphDRx without T anchor branch,4036eaaa82a9
aids,infectious,AIDS,33,TRUE,"[""Abacavir"", ""Amprenavir"", ""Atazanavir"", ""Bictegravir"", ""Cobicistat"", ""Darunavir"", ""Delavirdine"", ""Didanosine"", ""Dolutegravir"", ""Doravirine"", ""Efavirenz"", ""Elvitegravir"", ""Emtricitabine"", ""Enfuvirtide"", ""Etravirine"", ""Fosamprenavir"", ""Ibalizumab"", ""Indinavir"", ""Lamivudine"", ""Lopinavir"", ""Nelfinavir"", ""Nevirapine"", ""Raltegravir"", ""Rilpivirine"", ""Ritonavir"", ""Saquinavir"", ""Stavudine"", ""Tenofovir"", ""Tenofovir alafenamide"", ""Tenofovir disoproxil"", ""Tipranavir"", ""Zalcitabine"", ""Zidovudine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Abacavir"": null, ""Amprenavir"": null, ""Atazanavir"": null, ""Bictegravir"": null, ""Cobicistat"": null, ""Darunavir"": null, ""Delavirdine"": null, ""Didanosine"": null, ""Dolutegravir"": null, ""Doravirine"": null, ""Efavirenz"": null, ""Elvitegravir"": null, ""Emtricitabine"": null, ""Enfuvirtide"": null, ""Etravirine"": null, ""Fosamprenavir"": null, ""Ibalizumab"": null, ""Indinavir"": null, ""Lamivudine"": null, ""Lopinavir"": null, ""Nelfinavir"": null, ""Nevirapine"": null, ""Raltegravir"": null, ""Rilpivirine"": null, ""Ritonavir"": null, ""Saquinavir"": null, ""Stavudine"": null, ""Tenofovir"": null, ""Tenofovir alafenamide"": null, ""Tenofovir disoproxil"": null, ""Tipranavir"": null, ""Zalcitabine"": null, ""Zidovudine"": null}",ablation_no_B,GraphDRx without B vector branch,4036eaaa82a9
aids,infectious,AIDS,33,TRUE,"[""Abacavir"", ""Amprenavir"", ""Atazanavir"", ""Bictegravir"", ""Cobicistat"", ""Darunavir"", ""Delavirdine"", ""Didanosine"", ""Dolutegravir"", ""Doravirine"", ""Efavirenz"", ""Elvitegravir"", ""Emtricitabine"", ""Enfuvirtide"", ""Etravirine"", ""Fosamprenavir"", ""Ibalizumab"", ""Indinavir"", ""Lamivudine"", ""Lopinavir"", ""Nelfinavir"", ""Nevirapine"", ""Raltegravir"", ""Rilpivirine"", ""Ritonavir"", ""Saquinavir"", ""Stavudine"", ""Tenofovir"", ""Tenofovir alafenamide"", ""Tenofovir disoproxil"", ""Tipranavir"", ""Zalcitabine"", ""Zidovudine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Abacavir"": null, ""Amprenavir"": null, ""Atazanavir"": null, ""Bictegravir"": null, ""Cobicistat"": null, ""Darunavir"": null, ""Delavirdine"": null, ""Didanosine"": null, ""Dolutegravir"": null, ""Doravirine"": null, ""Efavirenz"": null, ""Elvitegravir"": null, ""Emtricitabine"": null, ""Enfuvirtide"": null, ""Etravirine"": null, ""Fosamprenavir"": null, ""Ibalizumab"": null, ""Indinavir"": null, ""Lamivudine"": null, ""Lopinavir"": null, ""Nelfinavir"": null, ""Nevirapine"": null, ""Raltegravir"": null, ""Rilpivirine"": null, ""Ritonavir"": null, ""Saquinavir"": null, ""Stavudine"": null, ""Tenofovir"": null, ""Tenofovir alafenamide"": null, ""Tenofovir disoproxil"": null, ""Tipranavir"": null, ""Zalcitabine"": null, ""Zidovudine"": null}",ablation_no_C,GraphDRx without C semantic-prior branch,4036eaaa82a9
aids,infectious,AIDS,33,TRUE,"[""Abacavir"", ""Amprenavir"", ""Atazanavir"", ""Bictegravir"", ""Cobicistat"", ""Darunavir"", ""Delavirdine"", ""Didanosine"", ""Dolutegravir"", ""Doravirine"", ""Efavirenz"", ""Elvitegravir"", ""Emtricitabine"", ""Enfuvirtide"", ""Etravirine"", ""Fosamprenavir"", ""Ibalizumab"", ""Indinavir"", ""Lamivudine"", ""Lopinavir"", ""Nelfinavir"", ""Nevirapine"", ""Raltegravir"", ""Rilpivirine"", ""Ritonavir"", ""Saquinavir"", ""Stavudine"", ""Tenofovir"", ""Tenofovir alafenamide"", ""Tenofovir disoproxil"", ""Tipranavir"", ""Zalcitabine"", ""Zidovudine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Abacavir"": null, ""Amprenavir"": null, ""Atazanavir"": null, ""Bictegravir"": null, ""Cobicistat"": null, ""Darunavir"": null, ""Delavirdine"": null, ""Didanosine"": null, ""Dolutegravir"": null, ""Doravirine"": null, ""Efavirenz"": null, ""Elvitegravir"": null, ""Emtricitabine"": null, ""Enfuvirtide"": null, ""Etravirine"": null, ""Fosamprenavir"": null, ""Ibalizumab"": null, ""Indinavir"": null, ""Lamivudine"": null, ""Lopinavir"": null, ""Nelfinavir"": null, ""Nevirapine"": null, ""Raltegravir"": null, ""Rilpivirine"": null, ""Ritonavir"": null, ""Saquinavir"": null, ""Stavudine"": null, ""Tenofovir"": null, ""Tenofovir alafenamide"": null, ""Tenofovir disoproxil"": null, ""Tipranavir"": null, ""Zalcitabine"": null, ""Zidovudine"": null}",ablation_no_D,GraphDRx without D direct branch,4036eaaa82a9
aids,infectious,AIDS,33,TRUE,"[""Abacavir"", ""Amprenavir"", ""Atazanavir"", ""Bictegravir"", ""Cobicistat"", ""Darunavir"", ""Delavirdine"", ""Didanosine"", ""Dolutegravir"", ""Doravirine"", ""Efavirenz"", ""Elvitegravir"", ""Emtricitabine"", ""Enfuvirtide"", ""Etravirine"", ""Fosamprenavir"", ""Ibalizumab"", ""Indinavir"", ""Lamivudine"", ""Lopinavir"", ""Nelfinavir"", ""Nevirapine"", ""Raltegravir"", ""Rilpivirine"", ""Ritonavir"", ""Saquinavir"", ""Stavudine"", ""Tenofovir"", ""Tenofovir alafenamide"", ""Tenofovir disoproxil"", ""Tipranavir"", ""Zalcitabine"", ""Zidovudine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Abacavir"": null, ""Amprenavir"": null, ""Atazanavir"": null, ""Bictegravir"": null, ""Cobicistat"": null, ""Darunavir"": null, ""Delavirdine"": null, ""Didanosine"": null, ""Dolutegravir"": null, ""Doravirine"": null, ""Efavirenz"": null, ""Elvitegravir"": null, ""Emtricitabine"": null, ""Enfuvirtide"": null, ""Etravirine"": null, ""Fosamprenavir"": null, ""Ibalizumab"": null, ""Indinavir"": null, ""Lamivudine"": null, ""Lopinavir"": null, ""Nelfinavir"": null, ""Nevirapine"": null, ""Raltegravir"": null, ""Rilpivirine"": null, ""Ritonavir"": null, ""Saquinavir"": null, ""Stavudine"": null, ""Tenofovir"": null, ""Tenofovir alafenamide"": null, ""Tenofovir disoproxil"": null, ""Tipranavir"": null, ""Zalcitabine"": null, ""Zidovudine"": null}",proposer_on_gptoss_matched,GraphDRx GPT-OSS proposer ON matched,4036eaaa82a9
anthrax_infection,infectious,anthrax infection,16,TRUE,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Levofloxacin"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Obiltoxaximab"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Raxibacumab"", ""Tetracycline""]",TRUE,1,1,0.0625,0.0625,"[""Fusidic acid""]",TRUE,3,0.6,0.1416666666666666,0.1875,"[""Ciprofloxacin"", ""Fusidic acid"", ""Ofloxacin""]",TRUE,6,0.6,0.2696428571428571,0.375,"[""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Fusidic acid"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,9,0.45,0.3802861201298701,0.5625,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,13,0.26,0.4810493689777964,0.8125,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Tetracycline""]",TRUE,13,0.13,0.4810493689777964,0.8125,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Tetracycline""]",TRUE,13,0.065,0.4810493689777964,0.8125,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Tetracycline""]",1,"{""Amphotericin B"": 16, ""Benzylpenicillin"": 9, ""Ciprofloxacin"": 5, ""Demeclocycline"": 7, ""Doxycycline"": 11, ""Fusidic acid"": 1, ""Levofloxacin"": null, ""Meclocycline"": 14, ""Minocycline"": 25, ""Norfloxacin"": 6, ""Obiltoxaximab"": null, ""Ofloxacin"": 3, ""Oxytetracycline"": 30, ""Procaine benzylpenicillin"": 28, ""Raxibacumab"": null, ""Tetracycline"": 31}",main,GraphDRx,4036eaaa82a9
anthrax_infection,infectious,anthrax infection,16,TRUE,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Levofloxacin"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Obiltoxaximab"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Raxibacumab"", ""Tetracycline""]",TRUE,1,1,0.0625,0.0625,"[""Fusidic acid""]",TRUE,3,0.6,0.1416666666666666,0.1875,"[""Ciprofloxacin"", ""Fusidic acid"", ""Ofloxacin""]",TRUE,6,0.6,0.2696428571428571,0.375,"[""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Fusidic acid"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,9,0.45,0.3802861201298701,0.5625,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,13,0.26,0.4810493689777964,0.8125,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Tetracycline""]",TRUE,13,0.13,0.4810493689777964,0.8125,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Tetracycline""]",TRUE,13,0.065,0.4810493689777964,0.8125,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Tetracycline""]",1,"{""Amphotericin B"": 16, ""Benzylpenicillin"": 9, ""Ciprofloxacin"": 5, ""Demeclocycline"": 7, ""Doxycycline"": 11, ""Fusidic acid"": 1, ""Levofloxacin"": null, ""Meclocycline"": 14, ""Minocycline"": 25, ""Norfloxacin"": 6, ""Obiltoxaximab"": null, ""Ofloxacin"": 3, ""Oxytetracycline"": 30, ""Procaine benzylpenicillin"": 28, ""Raxibacumab"": null, ""Tetracycline"": 31}",ablation_no_T,GraphDRx without T anchor branch,4036eaaa82a9
anthrax_infection,infectious,anthrax infection,16,TRUE,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Levofloxacin"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Obiltoxaximab"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Raxibacumab"", ""Tetracycline""]",TRUE,1,1,0.0625,0.0625,"[""Fusidic acid""]",TRUE,3,0.6,0.1416666666666666,0.1875,"[""Ciprofloxacin"", ""Fusidic acid"", ""Ofloxacin""]",TRUE,6,0.6,0.2696428571428571,0.375,"[""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Fusidic acid"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,9,0.45,0.3802861201298701,0.5625,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,13,0.26,0.4810493689777964,0.8125,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Tetracycline""]",TRUE,13,0.13,0.4810493689777964,0.8125,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Tetracycline""]",TRUE,13,0.065,0.4810493689777964,0.8125,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Tetracycline""]",1,"{""Amphotericin B"": 16, ""Benzylpenicillin"": 9, ""Ciprofloxacin"": 5, ""Demeclocycline"": 7, ""Doxycycline"": 11, ""Fusidic acid"": 1, ""Levofloxacin"": null, ""Meclocycline"": 14, ""Minocycline"": 25, ""Norfloxacin"": 6, ""Obiltoxaximab"": null, ""Ofloxacin"": 3, ""Oxytetracycline"": 30, ""Procaine benzylpenicillin"": 28, ""Raxibacumab"": null, ""Tetracycline"": 31}",ablation_no_B,GraphDRx without B vector branch,4036eaaa82a9
anthrax_infection,infectious,anthrax infection,16,TRUE,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Levofloxacin"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Obiltoxaximab"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Raxibacumab"", ""Tetracycline""]",FALSE,0,0,0,0,[],TRUE,2,0.4,0.0625,0.125,"[""Amphotericin B"", ""Benzylpenicillin""]",TRUE,4,0.4,0.125,0.25,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline""]",TRUE,4,0.2,0.125,0.25,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline""]",TRUE,4,0.08,0.125,0.25,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline""]",TRUE,4,0.04,0.125,0.25,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline""]",TRUE,4,0.02,0.125,0.25,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline""]",0.5,"{""Amphotericin B"": 2, ""Benzylpenicillin"": 4, ""Ciprofloxacin"": 6, ""Demeclocycline"": 8, ""Doxycycline"": null, ""Fusidic acid"": null, ""Levofloxacin"": null, ""Meclocycline"": null, ""Minocycline"": null, ""Norfloxacin"": null, ""Obiltoxaximab"": null, ""Ofloxacin"": null, ""Oxytetracycline"": null, ""Procaine benzylpenicillin"": null, ""Raxibacumab"": null, ""Tetracycline"": null}",ablation_no_C,GraphDRx without C semantic-prior branch,4036eaaa82a9
anthrax_infection,infectious,anthrax infection,16,TRUE,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Levofloxacin"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Obiltoxaximab"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Raxibacumab"", ""Tetracycline""]",TRUE,1,1,0.0625,0.0625,"[""Fusidic acid""]",TRUE,3,0.6,0.1416666666666666,0.1875,"[""Ciprofloxacin"", ""Fusidic acid"", ""Ofloxacin""]",TRUE,6,0.6,0.2696428571428571,0.375,"[""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Fusidic acid"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,9,0.45,0.3802861201298701,0.5625,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,13,0.26,0.4810493689777964,0.8125,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Tetracycline""]",TRUE,13,0.13,0.4810493689777964,0.8125,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Tetracycline""]",TRUE,13,0.065,0.4810493689777964,0.8125,"[""Amphotericin B"", ""Benzylpenicillin"", ""Ciprofloxacin"", ""Demeclocycline"", ""Doxycycline"", ""Fusidic acid"", ""Meclocycline"", ""Minocycline"", ""Norfloxacin"", ""Ofloxacin"", ""Oxytetracycline"", ""Procaine benzylpenicillin"", ""Tetracycline""]",1,"{""Amphotericin B"": 16, ""Benzylpenicillin"": 9, ""Ciprofloxacin"": 5, ""Demeclocycline"": 7, ""Doxycycline"": 11, ""Fusidic acid"": 1, ""Levofloxacin"": null, ""Meclocycline"": 14, ""Minocycline"": 25, ""Norfloxacin"": 6, ""Obiltoxaximab"": null, ""Ofloxacin"": 3, ""Oxytetracycline"": 30, ""Procaine benzylpenicillin"": 28, ""Raxibacumab"": null, ""Tetracycline"": 31}",ablation_no_D,GraphDRx without D direct branch,4036eaaa82a9
